date, awayTeam, homeTeam, homeWin, spread, ou, hWRCL, hWRCR, hFRM, hOAA, hBsR, hHand, hSpxFIP, hRpxFIP, hSpIperG, aWRCL, aWRCR, aFRM, aOAA, aBsR, aHand, aSpxFIP, aRpxFIP, aSpIperG
2019-09-12,LAD,BAL,0,-2,6,93,83,-19.4,-32.0,2.0,1,4.54,4.97,5.333,105,114,11.3,5.0,11.9,-1,3.36,4.25,5.3
2019-09-12,KCR,CHW,0,-3,9,100,83,-18.4,-15.0,5.3,1,3.74,4.69,6.074,78,86,-3.7,-14.0,-1.7,1,4.79,4.85,4.719
2019-09-12,NYY,DET,0,-2,10,86,75,-7.8,-19.0,-6.8,1,4.93,4.96,4.885,118,118,-5.3,-35.0,-0.8,-1,4.91,4.15,5.002
2019-09-12,OAK,HOU,0,-1,5,132,121,-0.2,48.0,-9.5,1,3.3,4.06,6.667,112,106,-7.9,4.0,-1.7,1,4.26,4.6,5.6
2019-09-12,WSN,MIN,0,-6,18,126,113,3.4,-24.0,-8.4,1,3.75,4.16,5.483,110,100,-6.0,33.0,3.7,-1,3.63,5.03,6.175
2019-09-12,TBR,TEX,1,2,10,82,89,-10.8,-7.0,12.0,-1,4.22,4.77,5.506,101,107,5.1,0.0,8.4,-1,4.07,4.13,4.337
2019-09-13,CIN,ARI,0,-1,7,115,87,5.1,29.0,18.3,1,5.52,4.46,5.862,86,87,2.9,26.0,-16.7,1,3.4,4.26,5.968
2019-09-13,PIT,CHC,1,9,25,90,101,-8.3,36.0,-2.2,-1,4.31,4.5,5.538,74,101,-7.1,-28.0,-4.6,-1,4.99,4.68,5.129
2019-09-13,SDP,COL,1,2,18,90,84,-12.5,18.0,1.6,1,5.02,4.9,4.636,106,86,15.7,-27.0,-11.1,-1,4.35,4.08,5.556
2019-09-13,LAD,NYM,0,-7,11,117,102,-5.1,-19.0,-17.0,1,3.89,4.75,6.25,104,114,11.3,5.0,11.9,-1,3.47,4.25,6.36
2019-09-13,MIA,SFG,1,1,1,88,82,6.9,17.0,-3.4,1,4.81,4.39,5.105,81,76,-7.4,-11.0,-23.9,1,5.31,5.1,6.11
2019-09-13,MIL,STL,1,10,10,98,94,-10.9,23.0,14.4,1,4.42,4.44,5.52,98,97,23.3,6.0,5.9,1,3.84,4.16,4.576
2019-09-13,ATL,WSN,0,-5,5,110,102,-6.0,33.0,3.7,1,2.91,5.03,6.419,100,103,16.9,2.0,11.0,1,3.86,4.49,6.079
2019-09-13,TBR,LAA,0,-7,15,92,101,-5.0,9.0,-6.1,-1,4.14,4.66,5.404,102,106,5.1,0.0,8.4,1,3.34,4.13,5.868
2019-09-13,BAL,DET,0,-4,8,87,76,-7.8,-19.0,-6.8,1,4.99,4.96,4.95,93,83,-19.4,-32.0,2.0,1,5.56,4.97,4.094
2019-09-13,HOU,KCR,0,-3,5,78,86,-3.7,-14.0,-1.7,-1,5.17,4.85,5.603,132,121,-0.2,48.0,-9.5,1,2.51,4.06,6.346
2019-09-13,CHW,SEA,0,-2,16,110,98,-6.3,-21.0,13.4,-1,5.11,4.65,5.139,99,84,-18.4,-15.0,5.3,1,5.5,4.69,4.094
2019-09-13,OAK,TEX,0,-5,23,83,89,-10.8,-7.0,12.0,-1,5.29,4.77,5.75,112,105,-7.9,4.0,-1.7,1,4.67,4.6,5.667
2019-09-14,CIN,ARI,1,1,1,115,87,5.1,29.0,18.3,1,4.67,4.46,5.622,86,87,2.9,26.0,-16.7,1,4.44,4.26,5.288
2019-09-14,SDP,COL,1,1,21,92,84,-12.5,18.0,1.6,1,5.15,4.9,4.767,106,87,15.7,-27.0,-11.1,-1,4.73,4.08,5.194
2019-09-14,LAD,NYM,1,3,3,116,102,-5.1,-19.0,-17.0,1,3.21,4.75,6.31,105,114,11.3,5.0,11.9,-1,3.45,4.25,6.195
2019-09-14,BOS,PHI,0,-1,3,100,90,8.0,-2.0,13.8,1,3.83,4.49,5.938,99,112,14.1,5.0,-7.0,-1,4.24,4.43,5.936
2019-09-14,MIA,SFG,0,-2,6,88,82,6.9,17.0,-3.4,-1,4.28,4.39,6.067,81,76,-7.4,-11.0,-23.9,1,6.39,5.1,5.25
2019-09-14,MIL,STL,0,-3,7,98,94,-10.9,23.0,14.4,1,3.8,4.44,5.794,98,96,23.3,6.0,5.9,1,5.22,4.16,5.375
2019-09-14,ATL,WSN,0,-9,11,110,101,-6.0,33.0,3.7,1,4.94,5.03,4.813,100,103,16.9,2.0,11.0,1,4.9,4.49,5.5
2019-09-14,TBR,LAA,0,-2,4,92,101,-5.0,9.0,-6.1,1,4.93,4.66,4.8,104,106,5.1,0.0,8.4,1,2.99,4.13,5.559
2019-09-14,MIN,CLE,0,-2,2,99,99,13.0,30.0,4.3,1,2.92,4.5,5.825,127,113,3.4,-24.0,-8.4,-1,4.83,4.16,5.517
2019-09-14,BAL,DET,1,4,12,87,76,-7.8,-19.0,-6.8,-1,4.6,4.96,4.885,93,83,-19.4,-32.0,2.0,1,5.92,4.97,5.0
2019-09-14,HOU,KCR,0,-5,7,78,86,-3.7,-14.0,-1.7,-1,3.96,4.85,5.003,131,121,-0.2,48.0,-9.5,1,4.2,4.06,6.148
2019-09-14,CHW,SEA,1,1,3,110,98,-6.3,-21.0,13.4,1,5.15,4.65,4.503,103,84,-18.4,-15.0,5.3,1,4.59,4.69,5.167
2019-09-14,NYY,TOR,0,-10,16,91,89,12.0,-28.0,-7.0,1,5.39,4.74,5.007,120,117,-5.3,-35.0,-0.8,-1,3.94,4.15,5.31
2019-09-15,CIN,ARI,0,-2,4,115,86,5.1,29.0,18.3,1,3.57,4.46,5.429,86,86,2.9,26.0,-16.7,1,4.77,4.26,5.129
2019-09-15,PIT,CHC,1,10,22,95,103,-8.3,36.0,-2.2,-1,4.26,4.5,5.573,75,101,-7.1,-28.0,-4.6,1,5.13,4.68,5.697
2019-09-15,LAD,NYM,0,-1,5,114,102,-5.1,-19.0,-17.0,1,4.09,4.75,6.18,105,113,11.3,5.0,11.9,1,3.23,4.25,6.149
2019-09-15,BOS,PHI,0,-3,9,99,90,8.0,-2.0,13.8,-1,5.98,4.49,5.129,99,111,14.1,5.0,-7.0,1,5.41,4.43,5.415
2019-09-15,MIL,STL,0,-1,13,98,94,-10.9,23.0,14.4,1,4.84,4.44,4.906,98,96,23.3,6.0,5.9,1,5.31,4.16,4.75
2019-09-15,ATL,WSN,1,7,7,110,100,-6.0,33.0,3.7,1,5.14,5.03,5.444,100,104,16.9,2.0,11.0,-1,3.26,4.49,5.431
2019-09-15,TBR,LAA,1,2,10,92,101,-5.0,9.0,-6.1,-1,3.91,4.66,4.0,104,106,5.1,0.0,8.4,-1,3.87,4.13,6.548
2019-09-15,MIN,CLE,1,2,12,100,97,13.0,30.0,4.3,1,3.17,4.5,6.436,127,113,3.4,-24.0,-8.4,1,5.2,4.16,1.5
2019-09-15,BAL,DET,0,-6,10,86,77,-7.8,-19.0,-6.8,1,5.22,4.96,4.295,92,83,-19.4,-32.0,2.0,1,5.73,4.97,5.079
2019-09-15,CHW,SEA,1,1,21,109,98,-6.3,-21.0,13.4,-1,4.34,4.65,4.758,103,83,-18.4,-15.0,5.3,1,4.96,4.69,5.736
2019-09-15,NYY,TOR,1,2,10,90,90,12.0,-28.0,-7.0,1,3.35,4.74,1.821,120,118,-5.3,-35.0,-0.8,1,3.26,4.15,1.31
2019-09-16,MIA,ARI,1,2,12,115,85,5.1,29.0,18.3,-1,3.76,4.46,5.233,80,76,-7.4,-11.0,-23.9,1,4.24,5.1,5.333
2019-09-16,NYM,COL,1,5,13,94,85,-12.5,18.0,1.6,1,5.19,4.9,4.912,114,101,-5.1,-19.0,-17.0,-1,4.26,4.75,5.335
2019-09-16,WSN,STL,1,2,6,97,94,-10.9,23.0,14.4,1,4.46,4.44,5.483,111,100,-6.0,33.0,3.7,1,3.2,5.03,6.367
2019-09-16,BAL,DET,1,3,7,86,77,-7.8,-19.0,-6.8,-1,3.96,4.96,5.207,92,84,-19.4,-32.0,2.0,-1,5.6,4.97,5.378
2019-09-16,CHW,MIN,1,2,8,127,113,3.4,-24.0,-8.4,1,4.37,4.16,6.241,103,83,-18.4,-15.0,5.3,1,5.33,4.69,5.536
2019-09-16,KCR,OAK,0,-1,11,116,106,-7.9,4.0,-1.7,1,4.57,4.6,6.005,79,85,-3.7,-14.0,-1.7,1,5.86,4.85,5.25
2019-09-17,MIA,ARI,0,-6,18,115,86,5.1,29.0,18.3,-1,4.44,4.46,5.154,79,76,-7.4,-11.0,-23.9,-1,4.66,5.1,5.561
2019-09-17,CIN,CHC,0,-2,6,96,104,-8.3,36.0,-2.2,1,3.58,4.5,5.622,87,85,2.9,26.0,-16.7,1,3.64,4.26,5.623
2019-09-17,NYM,COL,0,-5,7,94,85,-12.5,18.0,1.6,1,5.58,4.9,4.413,113,101,-5.1,-19.0,-17.0,1,3.92,4.75,5.25
2019-09-17,SDP,MIL,1,2,4,98,97,23.3,6.0,5.9,1,3.46,4.16,5.853,106,87,15.7,-27.0,-11.1,1,4.13,4.08,5.403
2019-09-17,SEA,PIT,0,-6,6,77,101,-7.1,-28.0,-4.6,1,3.55,4.68,4.222,109,99,-6.3,-21.0,13.4,-1,5.13,4.65,5.871
2019-09-17,WSN,STL,0,-4,8,97,94,-10.9,23.0,14.4,1,4.12,4.44,5.668,111,100,-6.0,33.0,3.7,-1,3.65,5.03,6.169
2019-09-17,SFG,BOS,0,-1,13,99,111,14.1,5.0,-7.0,1,5.21,4.43,4.337,89,82,6.9,17.0,-3.4,1,3.65,4.39,4.413
2019-09-17,TEX,HOU,1,3,5,130,122,-0.2,48.0,-9.5,1,3.28,4.06,6.645,81,89,-10.8,-7.0,12.0,1,3.93,4.77,6.269
2019-09-17,CHW,MIN,1,1,17,127,113,3.4,-24.0,-8.4,-1,4.71,4.16,5.54,103,83,-18.4,-15.0,5.3,-1,5.51,4.69,4.563
2019-09-17,KCR,OAK,1,1,3,116,106,-7.9,4.0,-1.7,-1,4.83,4.6,5.724,79,86,-3.7,-14.0,-1.7,1,4.94,4.85,4.8
2019-09-18,MIA,ARI,1,1,9,116,86,5.1,29.0,18.3,1,5.46,4.46,5.879,79,77,-7.4,-11.0,-23.9,1,5.26,5.1,6.14
2019-09-18,PHI,ATL,0,-3,5,100,103,16.9,2.0,11.0,1,5.2,4.49,5.388,99,90,8.0,-2.0,13.8,1,4.75,4.49,5.52
2019-09-18,CIN,CHC,0,-1,5,96,104,-8.3,36.0,-2.2,-1,4.38,4.5,5.52,87,85,2.9,26.0,-16.7,1,3.89,4.26,5.274
2019-09-18,NYM,COL,0,-3,11,94,84,-12.5,18.0,1.6,1,5.29,4.9,4.669,113,102,-5.1,-19.0,-17.0,1,3.9,4.75,6.207
2019-09-18,SDP,MIL,0,-1,3,98,96,23.3,6.0,5.9,1,3.86,4.16,4.471,103,87,15.7,-27.0,-11.1,1,3.74,4.08,5.167
2019-09-18,WSN,STL,1,4,6,96,94,-10.9,23.0,14.4,1,4.45,4.44,5.537,111,100,-6.0,33.0,3.7,1,2.96,5.03,6.363
2019-09-18,TOR,BAL,0,-1,21,92,84,-19.4,-32.0,2.0,1,4.59,4.97,5.324,92,90,12.0,-28.0,-7.0,1,5.23,4.74,5.115
2019-09-18,SFG,BOS,0,-8,14,99,111,14.1,5.0,-7.0,1,3.63,4.43,2.033,88,82,6.9,17.0,-3.4,1,4.98,4.39,5.634
2019-09-18,DET,CLE,1,1,3,101,98,13.0,30.0,4.3,1,4.55,4.5,5.758,87,77,-7.8,-19.0,-6.8,1,4.85,4.96,4.889
2019-09-18,TEX,HOU,1,1,5,130,122,-0.2,48.0,-9.5,1,2.53,4.06,6.401,81,89,-10.8,-7.0,12.0,-1,4.57,4.77,5.29
2019-09-18,CHW,MIN,0,-2,4,128,113,3.4,-24.0,-8.4,1,4.44,4.16,5.251,103,84,-18.4,-15.0,5.3,1,4.95,4.69,5.677
2019-09-18,LAA,NYY,0,-1,5,121,118,-5.3,-35.0,-0.8,-1,4.8,4.15,4.908,93,100,-5.0,9.0,-6.1,-1,5.42,4.66,4.781
2019-09-18,KCR,OAK,1,1,1,116,105,-7.9,4.0,-1.7,1,4.31,4.6,5.548,78,85,-3.7,-14.0,-1.7,-1,5.16,4.85,5.622
2019-09-19,PHI,ATL,1,1,9,100,102,16.9,2.0,11.0,1,3.9,4.49,6.077,98,89,8.0,-2.0,13.8,1,3.78,4.49,5.971
2019-09-19,STL,CHC,0,-1,9,96,103,-8.3,36.0,-2.2,1,4.32,4.5,5.895,96,94,-10.9,23.0,14.4,1,3.74,4.44,5.801
2019-09-19,SDP,MIL,1,4,6,98,95,23.3,6.0,5.9,1,5.18,4.16,5.444,104,87,15.7,-27.0,-11.1,-1,4.41,4.08,5.467
2019-09-19,SEA,PIT,0,-1,11,75,101,-7.1,-28.0,-4.6,1,4.41,4.68,5.415,110,100,-6.3,-21.0,13.4,-1,5.14,4.65,5.036
2019-09-19,TOR,BAL,0,-4,12,92,85,-19.4,-32.0,2.0,1,5.99,4.97,4.909,92,91,12.0,-28.0,-7.0,1,3.44,4.74,1.753
2019-09-19,SFG,BOS,1,1,9,99,110,14.1,5.0,-7.0,-1,4.16,4.43,5.969,88,83,6.9,17.0,-3.4,-1,4.3,4.39,6.096
2019-09-19,DET,CLE,1,7,7,101,97,13.0,30.0,4.3,1,2.99,4.5,5.946,87,76,-7.8,-19.0,-6.8,-1,4.53,4.96,4.815
2019-09-19,KCR,MIN,1,3,13,127,113,3.4,-24.0,-8.4,1,3.77,4.16,5.464,78,84,-3.7,-14.0,-1.7,-1,4.27,4.85,5.003
2019-09-19,LAA,NYY,1,8,10,121,117,-5.3,-35.0,-0.8,1,4.29,4.15,5.733,93,100,-5.0,9.0,-6.1,-1,4.18,4.66,5.312
2019-09-20,SFG,ATL,1,6,6,100,102,16.9,2.0,11.0,1,4.85,4.49,5.526,87,83,6.9,17.0,-3.4,1,4.7,4.39,5.152
2019-09-20,STL,CHC,0,-1,3,96,102,-8.3,36.0,-2.2,1,4.17,4.5,5.017,96,94,-10.9,23.0,14.4,1,4.87,4.44,4.911
2019-09-20,NYM,CIN,0,-7,9,87,85,2.9,26.0,-16.7,1,3.47,4.26,5.936,114,102,-5.1,-19.0,-17.0,1,3.16,4.75,6.333
2019-09-20,COL,LAD,1,7,17,104,112,11.3,5.0,11.9,-1,3.51,4.25,6.347,94,85,-12.5,18.0,1.6,1,5.23,4.9,4.78
2019-09-20,WSN,MIA,0,-2,10,79,78,-7.4,-11.0,-23.9,1,6.13,5.1,5.407,111,100,-6.0,33.0,3.7,1,5.16,5.03,5.5
2019-09-20,PIT,MIL,1,9,11,99,95,23.3,6.0,5.9,1,5.26,4.16,4.72,76,100,-7.1,-28.0,-4.6,-1,5.16,4.68,5.002
2019-09-20,ARI,SDP,0,-9,9,103,87,15.7,-27.0,-11.1,-1,4.81,4.08,5.077,116,86,5.1,29.0,18.3,1,4.68,4.46,5.668
2019-09-20,PHI,CLE,1,3,7,101,98,13.0,30.0,4.3,1,3.21,4.5,6.42,98,89,8.0,-2.0,13.8,-1,4.25,4.49,5.403
2019-09-20,CHW,DET,0,-9,11,87,76,-7.8,-19.0,-6.8,1,4.88,4.96,4.952,103,84,-18.4,-15.0,5.3,1,4.62,4.69,5.154
2019-09-20,LAA,HOU,1,2,10,130,122,-0.2,48.0,-9.5,1,3.91,4.06,6.129,93,99,-5.0,9.0,-6.1,1,4.94,4.66,4.821
2019-09-20,KCR,MIN,1,1,7,128,113,3.4,-24.0,-8.4,1,4.71,4.16,2.667,78,84,-3.7,-14.0,-1.7,-1,9.3,4.85,4.5
2019-09-20,TOR,NYY,0,-1,7,122,117,-5.3,-35.0,-0.8,-1,4.81,4.15,5.207,92,91,12.0,-28.0,-7.0,1,5.41,4.74,4.912
2019-09-20,BOS,TBR,1,1,9,102,106,5.1,0.0,8.4,1,3.35,4.13,5.872,99,110,14.1,5.0,-7.0,1,5.32,4.43,5.401
2019-09-21,SFG,ATL,1,7,9,100,102,16.9,2.0,11.0,-1,3.3,4.49,5.345,87,82,6.9,17.0,-3.4,1,4.51,4.39,5.0
2019-09-21,STL,CHC,0,-1,17,95,102,-8.3,36.0,-2.2,-1,4.26,4.5,5.451,95,94,-10.9,23.0,14.4,1,4.53,4.44,5.533
2019-09-21,NYM,CIN,1,1,5,87,85,2.9,26.0,-16.7,1,4.37,4.26,5.347,114,102,-5.1,-19.0,-17.0,1,4.06,4.75,6.208
2019-09-21,COL,LAD,0,-2,6,104,112,11.3,5.0,11.9,1,3.3,4.25,6.108,95,85,-12.5,18.0,1.6,-1,5.03,4.9,4.952
2019-09-21,WSN,MIA,0,-6,14,79,78,-7.4,-11.0,-23.9,1,5.0,5.1,5.233,111,100,-6.0,33.0,3.7,1,3.22,5.03,6.323
2019-09-21,PIT,MIL,1,9,11,99,95,23.3,6.0,5.9,1,5.22,4.16,5.175,76,100,-7.1,-28.0,-4.6,1,5.31,4.68,4.5
2019-09-21,ARI,SDP,0,-2,6,103,86,15.7,-27.0,-11.1,1,4.71,4.08,5.063,115,86,5.1,29.0,18.3,1,3.86,4.46,5.639
2019-09-21,SEA,BAL,0,-1,13,91,86,-19.4,-32.0,2.0,1,5.86,4.97,5.074,110,99,-6.3,-21.0,13.4,-1,3.84,4.65,4.613
2019-09-21,PHI,CLE,0,-5,13,101,97,13.0,30.0,4.3,1,5.1,4.5,5.581,98,89,8.0,-2.0,13.8,-1,5.91,4.49,4.893
2019-09-21,CHW,DET,0,-2,8,86,76,-7.8,-19.0,-6.8,-1,4.19,4.96,5.339,103,85,-18.4,-15.0,5.3,1,4.98,4.69,5.531
2019-09-21,LAA,HOU,0,-4,12,129,123,-0.2,48.0,-9.5,-1,4.46,4.06,5.227,93,99,-5.0,9.0,-6.1,-1,3.78,4.66,4.0
2019-09-21,KCR,MIN,0,-7,17,127,112,3.4,-24.0,-8.4,1,4.33,4.16,6.268,78,84,-3.7,-14.0,-1.7,1,5.98,4.85,5.192
2019-09-21,TEX,OAK,1,9,15,115,105,-7.9,4.0,-1.7,-1,4.26,4.6,6.0,81,88,-10.8,-7.0,12.0,-1,5.55,4.77,5.2
2019-09-22,SFG,ATL,0,-3,5,100,102,16.9,2.0,11.0,-1,3.91,4.49,5.945,85,82,6.9,17.0,-3.4,1,4.0,4.39,4.511
2019-09-22,STL,CHC,0,-1,5,94,103,-8.3,36.0,-2.2,1,3.48,4.5,5.668,97,95,-10.9,23.0,14.4,1,4.17,4.44,5.678
2019-09-22,NYM,CIN,0,-3,9,87,84,2.9,26.0,-16.7,1,4.54,4.26,5.448,113,101,-5.1,-19.0,-17.0,1,3.88,4.75,5.444
2019-09-22,COL,LAD,1,3,11,104,111,11.3,5.0,11.9,-1,3.42,4.25,6.225,94,85,-12.5,18.0,1.6,1,5.18,4.9,4.959
2019-09-22,WSN,MIA,1,2,8,79,78,-7.4,-11.0,-23.9,1,4.28,5.1,5.368,111,100,-6.0,33.0,3.7,1,4.62,5.03,5.006
2019-09-22,PIT,MIL,1,1,7,99,96,23.3,6.0,5.9,1,3.41,4.16,5.67,76,99,-7.1,-28.0,-4.6,1,5.24,4.68,5.544
2019-09-22,SEA,BAL,1,1,3,91,85,-19.4,-32.0,2.0,-1,5.65,4.97,5.401,110,98,-6.3,-21.0,13.4,-1,5.09,4.65,5.906
2019-09-22,KCR,MIN,1,4,20,127,112,3.4,-24.0,-8.4,-1,4.64,4.16,5.519,79,85,-3.7,-14.0,-1.7,1,4.99,4.85,4.875
2019-09-22,TEX,OAK,0,-5,11,116,106,-7.9,4.0,-1.7,1,4.44,4.6,5.875,82,87,-10.8,-7.0,12.0,1,3.96,4.77,6.292
2019-09-22,BOS,TBR,0,-3,11,103,105,5.1,0.0,8.4,-1,4.01,4.13,6.419,99,109,14.1,5.0,-7.0,1,5.14,4.43,4.303
2019-09-23,STL,ARI,0,-2,16,114,86,5.1,29.0,18.3,-1,4.5,4.46,5.143,97,94,-10.9,23.0,14.4,1,4.41,4.44,5.587
2019-09-23,MIA,NYM,0,-4,12,113,102,-5.1,-19.0,-17.0,-1,4.32,4.75,5.287,79,78,-7.4,-11.0,-23.9,-1,4.77,5.1,5.54
2019-09-23,PHI,WSN,1,5,9,111,99,-6.0,33.0,3.7,-1,3.61,5.03,6.163,98,89,8.0,-2.0,13.8,1,4.7,4.49,5.577
2019-09-23,BOS,TBR,1,3,11,103,105,5.1,0.0,8.4,-1,3.2,4.13,4.905,100,109,14.1,5.0,-7.0,1,2.93,4.43,2.344
2019-09-24,STL,ARI,1,1,5,114,86,5.1,29.0,18.3,1,5.5,4.46,6.0,99,94,-10.9,23.0,14.4,1,3.71,4.44,5.872
2019-09-24,MIL,CIN,0,-2,6,87,84,2.9,26.0,-16.7,1,3.62,4.26,5.668,99,96,23.3,6.0,5.9,1,3.76,4.16,4.504
2019-09-24,MIA,NYM,1,1,9,113,102,-5.1,-19.0,-17.0,1,3.93,4.75,6.169,81,78,-7.4,-11.0,-23.9,1,5.26,5.1,6.134
2019-09-24,CHC,PIT,1,7,11,74,99,-7.1,-28.0,-4.6,1,3.46,4.68,4.3,94,103,-8.3,36.0,-2.2,1,4.27,4.5,5.897
2019-09-24,LAD,SDP,0,-3,9,103,86,15.7,-27.0,-11.1,1,5.02,4.08,5.5,105,112,11.3,5.0,11.9,-1,3.5,4.25,4.824
2019-09-24,COL,SFG,0,-3,13,85,82,6.9,17.0,-3.4,-1,4.33,4.39,6.063,94,85,-12.5,18.0,1.6,1,5.28,4.9,4.697
2019-09-24,PHI,WSN,1,1,11,111,100,-6.0,33.0,3.7,1,2.91,5.03,6.386,97,89,8.0,-2.0,13.8,1,3.83,4.49,5.941
2019-09-24,OAK,LAA,1,1,5,95,98,-5.0,9.0,-6.1,-1,5.57,4.66,4.703,116,106,-7.9,4.0,-1.7,1,4.04,4.6,5.669
2019-09-24,MIN,DET,0,-2,6,86,77,-7.8,-19.0,-6.8,1,4.71,4.96,4.893,127,113,3.4,-24.0,-8.4,1,4.34,4.16,5.276
2019-09-24,ATL,KCR,1,3,15,81,85,-3.7,-14.0,-1.7,-1,5.07,4.85,5.685,100,102,16.9,2.0,11.0,1,5.2,4.49,5.376
2019-09-24,HOU,SEA,0,-3,3,109,98,-6.3,-21.0,13.4,1,13.7,4.65,1.033,131,123,-0.2,48.0,-9.5,1,2.56,4.06,6.453
2019-09-24,BOS,TEX,0,-2,22,83,88,-10.8,-7.0,12.0,1,7.24,4.77,2.689,100,109,14.1,5.0,-7.0,-1,4.09,4.43,5.97
2019-09-24,BAL,TOR,0,-7,15,93,91,12.0,-28.0,-7.0,-1,5.77,4.74,3.844,90,86,-19.4,-32.0,2.0,1,4.55,4.97,5.313
2019-09-25,STL,ARI,1,2,16,113,86,5.1,29.0,18.3,1,4.62,4.46,5.711,99,94,-10.9,23.0,14.4,1,4.88,4.44,4.871
2019-09-25,MIL,CIN,0,-7,11,87,84,2.9,26.0,-16.7,1,3.92,4.26,5.306,99,96,23.3,6.0,5.9,1,4.95,4.16,5.307
2019-09-25,MIA,NYM,1,7,13,112,102,-5.1,-19.0,-17.0,1,3.11,4.75,6.355,80,78,-7.4,-11.0,-23.9,1,6.17,5.1,5.339
2019-09-25,CHC,PIT,1,2,6,74,99,-7.1,-28.0,-4.6,1,6.15,4.68,5.003,93,103,-8.3,36.0,-2.2,-1,4.37,4.5,5.502
2019-09-25,LAD,SDP,0,-2,10,102,86,15.7,-27.0,-11.1,1,3.47,4.08,5.231,105,112,11.3,5.0,11.9,1,3.56,4.25,4.786
2019-09-25,COL,SFG,1,1,3,84,82,6.9,17.0,-3.4,1,5.04,4.39,5.646,94,85,-12.5,18.0,1.6,1,5.42,4.9,4.672
2019-09-25,PHI,WSN,1,3,7,111,100,-6.0,33.0,3.7,1,5.21,5.03,5.483,97,88,8.0,-2.0,13.8,-1,4.45,4.49,5.094
2019-09-25,OAK,LAA,0,-1,5,95,98,-5.0,9.0,-6.1,-1,4.2,4.66,5.294,115,105,-7.9,4.0,-1.7,1,3.42,4.6,6.0
2019-09-25,CLE,CHW,1,5,11,105,85,-18.4,-15.0,5.3,-1,5.9,4.69,4.607,102,98,13.0,30.0,4.3,1,3.21,4.5,6.44
2019-09-25,MIN,DET,0,-4,6,86,76,-7.8,-19.0,-6.8,-1,4.52,4.96,4.75,127,113,3.4,-24.0,-8.4,1,4.86,4.16,3.258
2019-09-25,HOU,SEA,0,-3,3,109,97,-6.3,-21.0,13.4,-1,5.14,4.65,5.002,131,122,-0.2,48.0,-9.5,1,3.96,4.06,6.004
2019-09-25,NYY,TBR,1,4,4,103,105,5.1,0.0,8.4,1,3.31,4.13,5.877,122,116,-5.3,-35.0,-0.8,1,5.29,4.15,3.667
2019-09-25,BOS,TEX,0,-7,13,85,88,-10.8,-7.0,12.0,-1,5.05,4.77,5.254,99,109,14.1,5.0,-7.0,1,5.24,4.43,5.42
2019-09-25,BAL,TOR,1,1,5,92,91,12.0,-28.0,-7.0,1,5.38,4.74,4.919,91,87,-19.4,-32.0,2.0,1,6.12,4.97,5.003
2019-09-26,MIL,CIN,0,-2,8,86,84,2.9,26.0,-16.7,1,3.48,4.26,5.97,99,96,23.3,6.0,5.9,1,5.25,4.16,4.769
2019-09-26,MIA,NYM,0,-2,6,112,102,-5.1,-19.0,-17.0,1,4.1,4.75,6.234,80,78,-7.4,-11.0,-23.9,1,5.07,5.1,5.148
2019-09-26,CHC,PIT,1,4,14,74,99,-7.1,-28.0,-4.6,1,4.39,4.68,5.401,93,103,-8.3,36.0,-2.2,-1,4.26,4.5,5.4
2019-09-26,LAD,SDP,0,-1,1,101,86,15.7,-27.0,-11.1,-1,4.41,4.08,5.416,105,112,11.3,5.0,11.9,-1,3.55,4.25,6.335
2019-09-26,COL,SFG,1,5,11,83,82,6.9,17.0,-3.4,1,4.73,4.39,5.192,93,85,-12.5,18.0,1.6,-1,5.0,4.9,4.811
2019-09-26,PHI,WSN,1,3,9,110,100,-6.0,33.0,3.7,1,3.25,5.03,6.344,97,88,8.0,-2.0,13.8,-1,5.55,4.49,5.1
2019-09-26,HOU,LAA,1,1,7,95,98,-5.0,9.0,-6.1,1,5.23,4.66,4.667,129,122,-0.2,48.0,-9.5,-1,4.51,4.06,5.095
2019-09-26,MIN,DET,0,-6,14,86,75,-7.8,-19.0,-6.8,1,4.85,4.96,4.867,126,113,3.4,-24.0,-8.4,-1,5.19,4.16,5.013
2019-09-26,OAK,SEA,0,-2,4,109,96,-6.3,-21.0,13.4,1,5.09,4.65,4.717,115,106,-7.9,4.0,-1.7,-1,4.6,4.6,5.767
2019-09-27,SDP,ARI,1,3,9,113,86,5.1,29.0,18.3,1,5.74,4.46,4.36,99,86,15.7,-27.0,-11.1,-1,4.8,4.08,5.11
2019-09-27,MIL,COL,1,4,18,93,84,-12.5,18.0,1.6,1,5.16,4.9,4.919,99,96,23.3,6.0,5.9,1,5.19,4.16,5.136
2019-09-27,ATL,NYM,1,2,6,113,102,-5.1,-19.0,-17.0,1,4.06,4.75,5.307,100,102,16.9,2.0,11.0,-1,3.98,4.49,5.948
2019-09-27,CIN,PIT,1,1,11,76,99,-7.1,-28.0,-4.6,-1,5.03,4.68,5.004,85,84,2.9,26.0,-16.7,1,4.33,4.26,5.369
2019-09-27,LAD,SFG,0,-7,11,84,83,6.9,17.0,-3.4,1,4.78,4.39,4.667,104,112,11.3,5.0,11.9,1,3.35,4.25,6.105
2019-09-27,CHC,STL,0,-6,10,98,94,-10.9,23.0,14.4,1,4.6,4.44,5.452,93,102,-8.3,36.0,-2.2,1,4.21,4.5,5.0
2019-09-27,CLE,WSN,1,6,10,111,100,-6.0,33.0,3.7,1,4.84,5.03,5.005,100,97,13.0,30.0,4.3,1,5.14,4.5,5.503
